-0.09748642,-0.0170921,0.009029861,0.03654161,-0.1258997,0.0883587,-0.1738997,0.7218398,0.6725026
-0.07621497,-0.008666482,0.01031034,0.01857963,-0.1409089,0.1541837,-0.1549654,0.7304413,0.6731624
-0.06611055,-0.0127072,0.01345156,0.08090098,-0.08082913,0.2378739,-0.1471629,0.7265693,0.6757092
-0.07157868,-0.01654789,0.01880525,0.1272815,-0.04843456,0.2852265,-0.1548976,0.7228896,0.6804952
-0.09926768,-0.009270489,0.0261918,0.1114363,-0.1414674,0.264725,-0.1848181,0.7303197,0.6873413
-0.1269941,-0.01533122,0.03287213,0.1118985,-0.2463789,0.2865013,-0.214742,0.7244028,0.6935089
-0.1198658,-0.01540917,0.02964623,0.1620294,-0.232127,0.3190393,-0.2097792,0.7244596,0.689799
-0.110903,-0.01732157,0.01134281,0.1997103,-0.2165177,0.2022823,-0.2029523,0.7226721,0.671041
-0.1159137,-0.02696306,-0.01231152,0.1543058,-0.3181664,0.1017314,-0.2100719,0.7131454,0.6469615
-0.1076517,-0.01621957,-0.02434569,0.1013115,-0.3709887,0.2004383,-0.2038936,0.7239928,0.6345306
-0.06504366,-0.01194846,-0.0177564,0.1081447,-0.2731013,0.2787922,-0.1633457,0.7283563,0.6407499
-0.01086113,-0.02153284,-0.0001050328,0.130328,-0.1118577,0.1905083,-0.1112001,0.7188528,0.6580561
-0.0005903144,-0.02295034,0.01512963,0.1413436,-0.0475747,0.1334987,-0.1029412,0.7175041,0.6729693
-0.03962486,-0.01195484,0.01770698,0.137655,-0.1759537,0.1477047,-0.1439598,0.7285562,0.6752483
-0.05637631,0.003049001,0.0127933,0.1308796,-0.2603183,0.1017639,-0.1626653,0.7436043,0.6700592
-0.01326396,0.001431153,0.006128886,0.1280683,-0.1119487,0.03415518,-0.1214759,0.7420188,0.6631421
0.0181307,0.008943618,-0.006079367,0.0973077,0.03186721,-0.004418002,-0.09197132,0.7495526,0.6507035
-0.01582678,0.03583336,-0.008563495,0.04542393,-0.01129086,0.02829767,-0.1277838,0.7764538,0.6480102
-0.08301215,0.04187281,-0.01025349,0.01717845,-0.09041383,0.108143,-0.196787,0.7824967,0.6461311
-0.1249607,0.02464458,-0.03009982,0.002898241,-0.1450406,0.09784574,-0.2405166,0.7652662,0.6261141
-0.1061577,0.001978858,-0.02933122,6.752714e-05,-0.2036729,0.05879601,-0.2234604,0.7425945,0.6267286
-0.06701767,-0.009329331,-0.01843972,0.01966062,-0.1659707,0.05579857,-0.1860362,0.7312775,0.6374805
-0.05866392,-0.0007320078,-0.02235087,0.0189177,-0.1376214,0.05797606,-0.1793694,0.7398636,0.6334423
-0.0657702,0.009245263,-0.004506455,0.00307922,-0.1963822,0.09005677,-0.1881346,0.7498271,0.6511705
-0.07230977,0.0140453,0.008251006,-0.001355305,-0.2002727,0.09912107,-0.196306,0.7546115,0.6638217
-0.07379775,0.02197155,0.0004451031,-0.001112901,-0.1946211,0.109317,-0.1993997,0.7625207,0.655919
-0.06065176,0.01953201,0.00598727,0.007506905,-0.2008322,0.1254583,-0.1878344,0.760064,0.6613734
-0.05126903,-0.00217844,0.01583208,0.003756406,-0.1901891,0.08294398,-0.1800084,0.7383371,0.6711396
-0.04552305,-0.02302068,0.02423194,0.004058802,-0.1939755,0.07304537,-0.1757954,0.7174795,0.6794699
-0.03693233,-0.03077873,0.01788652,0.02705527,-0.1520722,0.09540422,-0.1687141,0.7097065,0.6730645
-0.03959761,-0.02754231,0.005087512,0.04359899,-0.1112883,0.1052672,-0.1728649,0.7129271,0.6602156
-0.04413591,-0.02320939,0.01117343,0.05822512,-0.1243054,0.1166717,-0.1788646,0.7172422,0.6662617
-0.05741713,-0.0193372,0.01016832,0.05986968,-0.1492213,0.1049039,-0.193583,0.7210934,0.6652268
-0.07056963,-0.005670913,0.005290213,0.05621756,-0.1765,0.110891,-0.2081491,0.7347347,0.6603287
-0.06255316,0.005424386,0.00743051,0.06547516,-0.1892512,0.1269232,-0.2015236,0.7458008,0.6624586
-0.05822823,0.009969297,0.001117424,0.05991592,-0.2029254,0.13984,-0.1985681,0.7503126,0.6561443
-0.05630703,0.006640665,-0.0005448436,0.05950598,-0.214296,0.1579739,-0.1979958,0.7469477,0.6544896
