-0.03107048,0.1951085,-0.008433126,0.1365671,0.327327,0.1042105,0.9411338,-0.1579942,0.003445496
0.05265117,0.306623,-0.02561954,-0.01634791,0.3076803,0.08816944,1.024473,-0.04525256,-0.01424486
0.01995697,0.3196147,-0.05846607,-0.2837187,0.2804536,0.1067889,0.991353,-0.03098697,-0.04761145
-0.04002072,0.1878471,-0.07393648,-0.4230722,0.3116353,0.07880333,0.9309128,-0.1614262,-0.06361757
-0.02615638,0.009158432,-0.07200248,-0.4744862,0.3943863,-0.06969222,0.9442813,-0.3387277,-0.06223554
0.08217604,-0.1454188,-0.04620762,-0.5496987,0.5057648,-0.3031767,1.052088,-0.4918621,-0.03700972
0.2504533,-0.2834401,0.008111995,-0.5413049,0.6408744,-0.4982709,1.219815,-0.6283961,0.01672388
0.3553088,-0.3673881,0.03900844,-0.5318491,0.6377291,-0.5703551,1.324108,-0.7108303,0.04701921
0.455325,-0.4048907,0.1223149,-0.4868751,0.3995265,-0.5950653,1.423566,-0.746815,0.1297136
0.5944265,-0.3362763,0.2082034,-0.2871329,0.2077914,-0.3961732,1.562138,-0.6767017,0.2149861
0.4954955,-0.08092054,0.05898278,-0.200949,0.2866059,0.03574455,1.46273,-0.4198861,0.06515452
0.2445497,0.06231756,-0.08884724,-0.4135918,0.3751864,0.2102578,1.211384,-0.2752388,-0.08327473
0.1672764,-0.09581713,0.04402161,-0.5431677,0.2884233,0.2209673,1.1338,-0.4320181,0.04900847
0.1342121,-0.3142218,0.1864976,-0.1414574,0.1705973,0.2701793,1.100523,-0.6491242,0.1909138
0.02709616,-0.4058908,0.2102752,0.4685248,-0.04373726,0.2032375,0.9932915,-0.7395612,0.2141413
-0.1051571,-0.248339,0.1802169,0.5898773,-0.2643379,0.2368011,0.861018,-0.5808584,0.1835626
-0.1473401,0.0542377,0.05393546,0.2104829,-0.1815442,0.2892038,0.8189013,-0.2772236,0.05679895
-0.07209418,0.1778664,-0.03232267,-0.21883,-0.07174177,0.2562616,0.8942883,-0.1526309,-0.02989901
-0.09934186,0.1154109,0.01532663,-0.3740704,-0.08677334,0.3384404,0.867245,-0.2142086,0.01735265
-0.1492478,-0.008272758,0.1038634,-0.2253456,-0.03241712,0.3049018,0.8175965,-0.337091,0.1055326
-0.1720768,-0.1217268,0.1762842,-0.04217666,-0.09400517,0.1446704,0.7950671,-0.4498145,0.1776388
-0.2327682,-0.09507324,0.1805447,0.03750252,-0.1735347,-0.01477526,0.7347052,-0.4225003,0.1816314
-0.1681005,0.01755457,0.1472595,0.01768815,-0.09901662,-0.1479027,0.7997192,-0.3092826,0.1481307
-0.1054322,0.08288392,0.1532039,-0.08729646,-0.06220058,-0.1122881,0.8627389,-0.2434324,0.1539173
-0.09548729,0.1084492,0.1663133,-0.1424054,-0.01222355,-0.1061135,0.8730317,-0.2174097,0.1669311
-0.07042825,0.09889206,0.1709686,-0.2034847,0.01623224,-0.1429085,0.8984288,-0.226565,0.1715567
-0.1216256,0.09140229,0.182797,-0.314678,-0.0480457,-0.1530146,0.8475551,-0.2337005,0.1834255
-0.1308814,0.1174565,0.1752884,-0.3551464,-0.05572317,-0.2308375,0.8386032,-0.2073319,0.1760311
-0.106775,0.1174111,0.1484999,-0.3999917,-0.04285569,-0.1929308,0.8629885,-0.2070954,0.149434
-0.1107342,0.1073935,0.1258489,-0.469857,-0.03629562,-0.1327936,0.8592781,-0.2168559,0.1270537
-0.1145348,0.08560141,0.119779,-0.5404404,-0.03391702,-0.1621932,0.8556919,-0.2384093,0.1213347
-0.1664792,0.03233032,0.1181098,-0.6174722,-0.1046461,-0.1786108,0.8039234,-0.2914546,0.120096
-0.2166761,0.01151669,0.07859951,-0.6067445,-0.201471,-0.2294369,0.7538585,-0.3120518,0.08109482
