-0.03167277,-0.08279653,-0.06853677,-0.6562038,0.5171189,-0.2085947,0.9455455,-0.4315797,-0.05446144
0.01412998,-0.07904763,-0.06913051,-0.591507,0.530994,-0.161552,0.9919555,-0.4264131,-0.05516703
0.04103587,-0.05745413,-0.07174888,-0.5171109,0.4935294,-0.05489483,1.019516,-0.403406,-0.05792995
0.08658557,-0.047948,-0.05904872,-0.4840982,0.5921598,0.05419245,1.065764,-0.3924973,-0.04540784
0.09111795,-0.03552277,-0.06262486,-0.5268874,0.6729227,0.1216817,1.071036,-0.3786865,-0.04919597
0.0200675,0.00718269,-0.04972973,-0.5112083,0.68925,0.1557908,1.000766,-0.3346169,-0.03654688
-0.02514691,0.03173997,-0.02919471,-0.5944453,0.6829159,0.183062,0.9563702,-0.3087197,-0.01629154
-0.1103906,0.01506756,-0.0285854,-0.7135748,0.6784716,0.1922315,0.8719776,-0.3240778,-0.01599447
-0.2129282,-0.003314478,-0.01246981,-0.6376035,0.6563374,0.181017,0.770315,-0.3411719,-0.0002219652
-0.1985853,-0.01012167,0.01566518,-0.5950038,0.5791418,0.1655036,0.7855454,-0.3467188,0.02754137
-0.1935296,-0.01146326,0.04300832,-0.6223951,0.4833523,0.1506707,0.7914875,-0.3468293,0.05448757
-0.208032,0.00618875,0.06235604,-0.6001555,0.3630116,0.1888584,0.7778579,-0.3279772,0.07341741
-0.187832,0.03504077,0.06864533,-0.6100824,0.2693609,0.2543069,0.7989054,-0.2979569,0.07927315
-0.1782878,0.03695186,0.08362844,-0.60726,0.2259022,0.2414827,0.8092613,-0.2949095,0.09381271
-0.133598,0.02196506,0.1000751,-0.5512044,0.1844239,0.1859204,0.854718,-0.308791,0.1098117
-0.107344,0.009221662,0.1291861,-0.4992225,0.1894587,0.1044447,0.8816874,-0.3204595,0.1384774
-0.1109848,0.005940126,0.1733695,-0.5143012,0.1649358,-0.03036096,0.8787058,-0.3226964,0.182225
-0.1035449,0.05123829,0.1761751,-0.5947802,0.05641651,-0.0868532,0.8867449,-0.2763837,0.1846122
-0.09786837,0.1093715,0.1459642,-0.6421473,0.006842691,-0.01074904,0.8929583,-0.2172649,0.154009
-0.02833268,0.08992061,0.1222181,-0.6156561,0.0530329,0.05897128,0.9629665,-0.2357559,0.1299039
0.06904204,-0.001579101,0.1017144,-0.5673889,0.1335133,0.0283859,1.06075,-0.326318,0.1090801
0.1232127,-0.07030879,0.1103841,-0.5486201,0.2678436,-0.08390634,1.115271,-0.3941315,0.1174726
0.1553908,-0.03729603,0.1681861,-0.5433363,0.4639854,-0.2069397,1.147747,-0.3602258,0.1750439
0.1814295,0.06354765,0.2266819,-0.6065237,0.5531541,-0.2326019,1.174043,-0.258515,0.2333603
0.1841739,0.1217963,0.231828,-0.7096708,0.4652798,-0.140322,1.177015,-0.1994246,0.2383849
0.1808898,0.05363973,0.1926007,-0.5961701,0.417028,-0.009743317,1.173938,-0.2667616,0.1991014
0.237878,-0.1558674,0.1276834,-0.223942,0.4515351,0.1029854,1.231124,-0.4754692,0.1341991
0.2655494,-0.3386869,0.01726868,0.1938344,0.4694905,0.02535443,1.258995,-0.6575133,0.023873
0.1683758,-0.2891109,-0.06064957,0.2881615,0.502274,-0.2038889,1.162035,-0.6071975,-0.05388474
0.0029685,-0.158131,-0.03606309,-0.02111897,0.4660572,-0.2397432,0.9968633,-0.4755271,-0.02907184
-0.1269198,-0.1290683,-0.04252902,-0.1641654,0.2617984,-0.1216546,0.867234,-0.445833,-0.03525288
-0.1018528,-0.1000548,-0.1109382,-0.06723368,0.0008471869,0.03191631,0.8925795,-0.4162528,-0.1033263
-0.03059537,-0.093301,-0.1483424,-0.09374969,-0.09624619,0.1669351,0.9641278,-0.4089999,-0.1403528
-0.05659244,-0.1221037,-0.1580776,-0.1195014,0.02204409,0.1108289,0.9384288,-0.437373,-0.1496786
-0.1309296,-0.1089311,-0.09175464,-0.09757631,0.09501084,0.03929529,0.8643924,-0.4238418,-0.08292523
-0.2241948,-0.1320397,-0.0009958474,-0.04406163,0.04605456,-0.004021178,0.7714241,-0.4466647,0.008276442
-0.2236681,-0.1201088,0.002791067,0.08609528,-0.06774127,-0.1096738,0.7722349,-0.4345227,0.01251381
-0.1618446,-0.04590953,0.00929783,0.1247416,-0.3246288,-0.1174301,0.8343192,-0.3601878,0.01947632
-0.1875317,-0.007542458,-0.0142578,0.04350701,-0.4382858,-0.1102493,0.8088604,-0.3217597,-0.003619776
-0.1832733,0.06456776,-0.1059994,-0.04104723,-0.2838603,-0.1027916,0.8133069,-0.2496593,-0.09490037
-0.1748353,0.09837039,-0.1019617,-0.09755795,-0.2353875,-0.04177851,0.8218861,-0.2159305,-0.09040441
-0.1918149,0.07104821,-0.07047345,-0.2274824,-0.2938803,-0.06845379,0.8049942,-0.2433823,-0.05846633
-0.07590451,0.08055287,-0.08759985,-0.3362671,-0.275651,-0.06644553,0.9209338,-0.2340543,-0.07515654
0.03426569,0.06011953,-0.03859532,-0.2208465,-0.1877936,0.0760116,1.031073,-0.2547035,-0.02573362
0.006081559,0.04202121,0.01331198,-0.1364274,-0.07635473,0.2487078,1.002799,-0.2730501,0.02657161
-0.06754636,0.06036664,0.04790724,-0.2001315,-0.07254146,0.3549507,0.9290285,-0.2549794,0.06154398
-0.09624181,0.06547694,0.0821531,-0.1761452,-0.1998771,0.3490158,0.9001392,-0.2501647,0.0961481
-0.02627001,0.06269319,0.06122229,-0.07600822,-0.3191594,0.2788728,0.969867,-0.2532596,0.07556005
0.063156,0.05659062,0.08187645,0.05570308,-0.2944454,0.1832544,1.059001,-0.2596836,0.0965453
0.0823094,0.06573853,0.08427788,0.1986901,-0.101636,0.1311901,1.077819,-0.2508627,0.09926992
0.04957643,0.08040841,0.00473268,0.2183856,0.118695,0.1634284,1.044715,-0.2365207,0.02004334
0.02770698,0.1142072,-0.0211952,0.08910398,0.1639657,0.104613,1.022444,-0.2030459,-0.005568911
0.02478481,0.148392,-0.007531545,-0.1172035,-0.005383929,-0.1235085,1.019097,-0.1691752,0.00840691
0.04234977,0.1145449,0.03581851,-0.2279635,-0.2109578,-0.357334,1.036218,-0.2033204,0.05206477
0.1349108,0.04189241,0.0729353,-0.1158378,-0.3517589,-0.3794101,1.12832,-0.2762489,0.08948536
0.2051661,-0.02832041,0.01864661,-0.0554436,-0.3159632,-0.1985769,1.198109,-0.3467129,0.0354981
0.1773451,-0.07462127,-0.1133859,-0.3108135,0.01434157,-0.1598541,1.169824,-0.3932407,-0.09623475
0.1512889,-0.1622514,-0.2654781,-0.697526,0.3019355,-0.4099197,1.143317,-0.4810773,-0.2480327
0.1268607,-0.2846073,-0.2569555,-0.8860734,0.2363913,-0.7089828,1.11846,-0.6036267,-0.2392308
-0.0005537508,-0.3011737,-0.1737229,-0.6672884,0.1276611,-0.7466891,0.9906443,-0.6203853,-0.1557453
-0.1147632,-0.3510092,-0.1772795,-0.2324032,0.2087325,-0.5052218,0.8760631,-0.6704259,-0.1590854
0.05498341,-0.4016692,-0.1095844,-0.01317662,0.2811813,-0.302548,1.045465,-0.7213193,-0.0912173
0.2977681,-0.1623683,-0.07979068,-0.1136889,0.4031704,-0.1401507,1.287933,-0.4822951,-0.06129864
0.2687795,0.08320979,-0.1378502,-0.3370008,0.5786311,0.118194,1.258661,-0.2370456,-0.1192837
0.1639043,0.07091917,-0.1035342,-0.4569241,0.5756275,0.2937877,1.153546,-0.2497159,-0.0849461
0.08020767,0.04659259,-0.09756831,-0.5166354,0.6980336,0.2942195,1.069664,-0.2744661,-0.07901327
-0.0905288,0.04699605,-0.099069,-0.6351053,0.8996634,0.1906601,0.8987961,-0.2745229,-0.08060312
-0.2201416,-0.008406746,-0.02955651,-0.7248276,0.7960041,0.1090262,0.7691035,-0.3304162,-0.01123624
-0.2696936,-0.01430841,0.01365236,-0.7534391,0.6978642,0.1105306,0.719512,-0.3368344,0.03177205
-0.2990222,0.02989169,0.06981508,-0.6926963,0.5701459,0.1718693,0.6901693,-0.2931733,0.08768324
-0.3027884,0.03806703,0.09197975,-0.6287454,0.2734343,0.2594946,0.6863985,-0.285556,0.1095519
-0.312683,0.04462454,0.07780014,-0.6197115,0.09887679,0.2771598,0.6764925,-0.279571,0.09503944
-0.3110054,0.05406263,0.1013255,-0.5735418,-0.04829102,0.2598262,0.6781367,-0.2707152,0.1182032
-0.2603056,0.04200364,0.0933663,-0.5448778,-0.1174757,0.2456312,0.728767,-0.2833615,0.1098613
-0.1744802,0.0656342,0.09656629,-0.4500985,0.02631012,0.1672804,0.8144754,-0.2603187,0.1126651
-0.1066466,0.07544863,0.1157988,-0.3830515,0.1422644,0.03058001,0.8821372,-0.251088,0.131495
-0.09799486,0.04750878,0.1057544,-0.4500541,0.1412884,-0.09805075,0.8905591,-0.2796029,0.1210484
-0.1178378,0.01143372,0.1014921,-0.4315752,0.04238731,-0.1363752,0.8704271,-0.3162405,0.1163912
-0.1168307,-0.07121607,0.07974172,-0.4077705,-0.09122925,-0.1247798,0.8710856,-0.3994385,0.09425881
0.03047289,-0.1233566,0.1004795,-0.3179513,-0.05841327,-0.1469897,1.017981,-0.4521142,0.1146325
0.314149,-0.08797183,0.1921024,-0.1222363,0.2670187,-0.2392495,1.301195,-0.4172552,0.2059144
0.4192151,0.05342844,0.2688035,-0.1169887,0.5612006,-0.3158133,1.405758,-0.2763747,0.2823047
0.2465981,0.2413673,0.2629864,-0.2833191,0.3589969,-0.1556163,1.232618,-0.0889486,0.2762169
0.1263435,0.1986215,0.1538199,-0.3829595,0.1095572,0.164484,1.111839,-0.1321929,0.1668302
0.2332433,-0.1216784,0.04477366,-0.05950115,0.2954697,0.2940906,1.218226,-0.4529685,0.05762116
0.2786764,-0.382651,-0.001465782,0.5246668,0.4605929,0.07718838,1.263168,-0.714394,0.01127826
0.1244447,-0.3076238,0.005333909,0.6652609,0.5045081,-0.1527384,1.108479,-0.6398074,0.01803164
-0.05508139,-0.06312486,-0.01024191,0.3066347,0.4525445,-0.05519574,0.9285375,-0.3957514,0.002462919
-0.1620148,0.05732037,-0.1204306,-0.09952284,0.09611072,0.1121248,0.8212298,-0.2757591,-0.10767
-0.05380336,0.06656238,-0.1690592,-0.2185039,-0.1467627,0.2133812,0.9291029,-0.2669798,-0.1562015
0.08767951,-0.03497665,-0.1235014,-0.1392965,-0.1874016,0.2728232,1.070278,-0.3689875,-0.110515
-0.03410378,-0.1512354,-0.06571857,-0.09681415,-0.1627766,0.07988468,0.9482143,-0.4857193,-0.05258134
-0.1502084,-0.1109412,0.03537178,0.01223941,-0.0729941,-0.1106334,0.8318565,-0.4459047,0.04867542
-0.2027065,-0.06862019,0.07615702,0.1442839,-0.3563015,-0.09359527,0.7791262,-0.4040738,0.08964017
-0.2633475,-0.02885793,0.006901317,0.1581138,-0.7212647,-0.1158488,0.7182646,-0.3648147,0.02057741
-0.1622999,0.05739321,-0.08051109,0.1436115,-0.7137517,-0.115134,0.8190917,-0.2790797,-0.06662881
-0.08614864,0.06808788,-0.1274778,0.1207679,-0.5063713,-0.0579939,0.8950132,-0.2689113,-0.1133794
-0.09956584,0.08464229,-0.1058766,0.07940828,-0.1728977,-0.05510972,0.8813511,-0.2528882,-0.09155802
