-0.001773176,0.1050878,-0.0002218668,-0.03434671,-0.1000762,0.1893471,1.002248,-0.06538069,0.1408118
0.01096506,0.09552877,-0.007309259,-0.04539469,-0.1247294,0.1699954,1.014939,-0.07360996,0.1345335
0.007963687,0.1025685,-0.01057306,-0.06413291,-0.1205326,0.1441915,1.011894,-0.06517988,0.1321185
0.00491539,0.1030748,-0.01894041,-0.08857819,-0.1243681,0.1067065,1.008806,-0.06322582,0.1246338
-0.003273622,0.09251545,-0.00272294,-0.1048109,-0.1235219,0.07898805,1.000582,-0.07228275,0.1417624
-0.005927055,0.08778111,0.01080534,-0.09925086,-0.08967206,0.07296965,0.9978973,-0.07546317,0.1562254
0.005389428,0.05730848,0.01146846,-0.07969841,-0.07765586,0.08655728,1.009186,-0.1043338,0.1578424
0.006561973,0.02756265,0.02657438,-0.0573656,-0.05969769,0.09550181,1.010335,-0.132434,0.1739182
0.006707909,0.03003224,0.02805994,-0.01506613,-0.02059574,0.08469519,1.010461,-0.1282802,0.1763866
0.007722909,0.03601643,0.02101791,0.00636363,-0.0002371759,0.08015756,1.01146,-0.120579,0.1703382
0.008410837,0.02920523,0.02765636,-0.02414885,-0.0141528,0.09882888,1.012135,-0.1256459,0.1779787
0.01010073,0.0253489,0.02262593,-0.03765222,-0.05050739,0.1247542,1.013817,-0.1277357,0.1739568
0.005398886,0.02963231,0.009181194,-0.01347525,-0.05483072,0.1355985,1.009111,-0.1216685,0.1615249
0.005989602,0.02566813,0.001748564,-0.0009986188,-0.03841644,0.1189058,1.009701,-0.1238364,0.1551072
0.006850543,0.03648347,0.00350446,-0.0144737,-0.03132313,0.09668657,1.010567,-0.1112167,0.1578775
0.006794733,0.05570918,0.007662964,-0.02368889,-0.02239097,0.09262878,1.01052,-0.09018212,0.1630474
0.009922268,0.05141671,-0.003101469,-0.01612649,-0.02002357,0.08525591,1.013661,-0.09266438,0.153289
0.005471429,0.04586768,-0.0104867,-0.02083238,-0.0126492,0.06147542,1.009228,-0.09640426,0.1469021
0.004337237,0.04252761,-0.004571969,-0.03711965,-0.0214542,0.04035082,1.008116,-0.0979386,0.1538051
0.0103254,0.03994818,-0.004845412,-0.04424021,-0.04047895,0.03670916,1.01413,-0.09871811,0.1545075
0.01740575,0.03562622,-0.01103134,-0.03627438,-0.01748372,0.04479968,1.021241,-0.1012484,0.1492829
